Row,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00
661837,-2.38243,1.86132,-2.50784,2.33012,-2.7535,3.03765,-3.26273,3.84104,-0.782325,1.29755,-1.57845,2.03511,-2.38037,2.84878,-3.18545,3.68745,-0.982325,1.03069,-1.71128,1.83399,-2.49719,2.66896,-3.2937,3.51694
661834,-2.33408,1.26151,-2.59067,2.03508,-2.98415,2.88629,-3.59211,3.75896,-0.776712,1.36487,-1.56971,2.15358,-2.40916,3.00736,-3.26056,3.8835,-1.02828,1.13861,-1.80239,1.98169,-2.63206,2.85646,-3.47973,3.74265
661833,-1.66123,1.2995,-2.10131,2.02913,-2.70892,2.88139,-3.41257,3.76482,-0.787351,1.34696,-1.58741,2.14975,-2.40358,3.02176,-3.22337,3.91425,-0.690897,1.32451,-1.44615,2.16589,-2.2304,3.05972,-3.03849,3.96394
661832,-1.80841,1.58892,-1.98024,2.34257,-2.75379,3.23032,-3.58722,4.15374,-0.795701,1.4218,-1.64807,2.26866,-2.51976,3.19525,-3.39927,4.14202,-0.931511,1.14124,-1.7525,2.0791,-2.62135,3.03295,-3.50157,3.9917
661831,-1.4814,1.71029,-1.96927,2.40066,-2.73329,3.23517,-3.55392,4.12048,-0.683556,1.5359,-1.49852,2.4057,-2.35395,3.32029,-3.22375,4.2487,-0.988319,1.06963,-1.81155,1.97449,-2.67616,2.90335,-3.55189,3.83933
661827,-2.38337,1.79643,-2.62971,2.47682,-3.03664,3.27295,-3.54646,4.11345,-0.787033,1.41365,-1.58968,2.13788,-2.3972,2.96742,-3.20686,3.83543,-0.956293,1.05424,-1.66378,1.907,-2.44874,2.78618,-3.2471,3.67433
661816,-2.35398,1.57947,-2.61133,2.25604,-3.00109,3.08295,-3.632,3.96031,-0.807147,1.37975,-1.641,2.20631,-2.49578,3.09566,-3.36279,4.00415,-1.09558,1.1329,-1.83997,2.00521,-2.68627,2.9072,-3.55339,3.82127
661815,-1.4463,1.58889,-1.98098,2.34291,-2.75453,3.23123,-3.58791,4.15517,-0.795702,1.42203,-1.64809,2.26931,-2.5198,3.19625,-3.39933,4.14335,-0.931507,1.14445,-1.75247,2.08249,-2.62133,3.03648,-3.50157,3.99545
661808,-1.46235,1.39439,-1.77112,2.11019,-2.42119,2.90182,-3.14513,3.71613,-0.784446,1.21827,-1.58531,1.89609,-2.39071,2.67892,-3.19799,3.49375,-0.818905,1.12619,-1.48318,1.9306,-2.24717,2.75782,-3.04533,3.59061
661807,-1.54186,1.77761,-1.86327,2.43593,-2.48989,3.19454,-3.20015,3.99461,-0.728365,1.25218,-1.49584,1.9829,-2.27528,2.80989,-3.05967,3.65937,-0.979852,1.00643,-1.67432,1.7969,-2.44629,2.63552,-3.22906,3.48836
661806,-2.25739,2.14348,-2.37598,2.47797,-2.62324,3.15901,-3.26417,4.00175,-0.814339,1.2861,-1.64026,2.06601,-2.46979,2.94841,-3.30094,3.85347,-0.845532,1.19767,-1.54468,2.08941,-2.3119,3.00044,-3.11682,3.91637
661801,-2.41599,1.51823,-2.53768,2.10501,-2.76875,2.96294,-3.25473,3.84344,-0.783959,1.32946,-1.59621,2.11902,-2.4163,2.98257,-3.23957,3.86681,-0.905432,1.14484,-1.61306,2.02988,-2.3599,2.92721,-3.11746,3.82756
661800,-1.34376,1.86679,-1.71254,2.24748,-2.37495,2.81456,-3.10677,3.52353,-0.694771,1.2915,-1.43974,1.98082,-2.20322,2.73931,-2.97481,3.52132,-0.83913,1.05985,-1.51894,1.83111,-2.25817,2.61967,-3.02077,3.4154
661799,-2.29372,1.89052,-2.41837,2.38865,-2.76733,3.08444,-3.57344,3.90698,-0.789992,1.36674,-1.62909,2.16225,-2.48643,3.02971,-3.3515,3.921,-1.05751,1.11006,-1.84613,1.96624,-2.67598,2.85613,-3.52329,3.75612
661797,-1.80266,1.9941,-1.94697,2.39783,-2.47829,2.93949,-3.21306,3.58263,-0.762275,1.24571,-1.53908,1.92058,-2.32174,2.69123,-3.10736,3.49511,-0.870374,1.07417,-1.56151,1.87234,-2.29853,2.68764,-3.06251,3.5097
661796,-2.22484,2.17675,-2.36232,2.36314,-2.8563,3.20734,-3.6343,4.09812,-0.80041,1.37054,-1.64252,2.18972,-2.50744,3.08455,-3.3822,4.00126,-1.08716,1.07318,-1.84308,1.96412,-2.69831,2.88309,-3.57026,3.8104
661785,-1.47563,1.62343,-2.01043,2.10231,-2.65787,2.73865,-3.33566,3.48582,-0.764746,1.4394,-1.52964,2.17257,-2.29462,2.96807,-3.05965,3.7856,-0.871624,1.10221,-1.56467,1.8909,-2.28466,2.69898,-3.01333,3.52373
661783,-1.8218,1.67253,-2.15189,2.47093,-2.86141,3.38927,-3.64778,4.34534,-0.806674,1.41617,-1.68329,2.32765,-2.58034,3.30057,-3.48511,4.28896,-0.991993,1.36228,-1.81432,2.26668,-2.7003,3.23796,-3.60211,4.22526
661779,-1.80578,1.24511,-2.17426,2.06134,-2.89329,2.94489,-3.72256,3.84798,-0.795676,1.36774,-1.6593,2.17984,-2.54324,3.06708,-3.43513,3.97591,-1.02869,1.10032,-1.82016,1.99046,-2.68652,2.90207,-3.5733,3.82098
661776,-1.60466,1.59254,-2.00265,2.20456,-2.76924,3.00703,-3.57868,3.88039,-0.789991,2.33473,-1.62908,2.4662,-2.48642,3.05033,-3.35148,3.94261,-1.05806,1.12934,-1.84736,1.99013,-2.67736,2.88565,-3.5246,3.7915
661774,-1.64595,1.67164,-2.15403,2.46889,-2.86426,3.38633,-3.65002,4.34164,-0.806679,1.41508,-1.68331,2.32575,-2.58038,3.29801,-3.48517,4.28575,-0.990056,1.36245,-1.81339,2.26667,-2.69976,3.23745,-3.60173,4.2242
661770,-1.80425,1.15619,-2.05432,1.77928,-2.84306,2.51753,-3.64788,3.30738,-0.453028,1.5062,-1.11301,2.31472,-1.91321,3.14354,-2.72757,3.97931,-1.07225,0.766821,-1.88083,1.55162,-2.69922,2.37945,-3.5208,3.21665
661766,-2.354,1.26519,-2.61147,2.0816,-3.00104,2.97141,-3.56553,3.88396,-0.804301,1.37114,-1.61913,2.18942,-2.44332,3.08265,-3.2758,3.99938,-1.02749,1.32982,-1.79506,2.19701,-2.61443,3.1133,-3.45097,4.04016
661764,-1.5442,1.34628,-1.99175,1.97683,-2.77911,2.83061,-3.60976,3.70606,-0.774946,1.36582,-1.60277,2.1566,-2.452,3.01179,-3.3111,3.88879,-1.02792,1.13406,-1.80122,1.97943,-2.63256,2.8589,-3.48412,3.74738
661760,-2.26389,1.86458,-2.38618,2.36541,-2.76908,3.13404,-3.56799,3.98756,-0.834348,1.36561,-1.69243,2.15701,-2.55886,3.02115,-3.42916,3.91539,-1.03934,1.17266,-1.83627,2.05661,-2.67879,2.96085,-3.53348,3.87278
661756,-1.5102,1.65203,-2.06852,2.39499,-2.78023,3.28384,-3.55059,4.21597,-0.792633,1.4162,-1.63387,2.30535,-2.4892,3.25125,-3.35047,4.21262,-0.954557,1.11752,-1.74954,2.05031,-2.5956,3.01509,-3.45515,3.98591
661730,-2.39866,1.48105,-2.52659,2.11022,-2.77691,2.94352,-3.57552,3.82994,-0.790682,1.5084,-1.60248,2.33877,-2.42967,3.2212,-3.2673,4.12248,-0.978238,1.13391,-1.76106,2.00294,-2.58959,2.90248,-3.43276,3.81453
661728,-2.32428,1.78101,-2.57746,2.4509,-2.96499,3.21786,-3.45489,4.02322,-0.777659,1.25249,-1.56344,1.98732,-2.35242,2.81432,-3.14322,3.6641,-0.954821,1.14886,-1.65291,1.94014,-2.42514,2.76746,-3.20634,3.61126
661727,-2.36133,1.49877,-2.62118,2.06716,-3.01269,2.91039,-3.58513,3.78025,-0.770515,1.3648,-1.56395,2.15122,-2.3951,3.00157,-3.23806,3.87471,-1.03958,1.06976,-1.83643,1.88922,-2.67751,2.7498,-3.52934,3.62998
661718,-1.46564,2.04072,-1.93881,2.43646,-2.75407,2.95931,-3.59272,3.69353,-0.766276,1.53899,-1.55732,2.37401,-2.36804,3.23316,-3.19472,4.10361,-1.08104,1.06664,-1.91082,1.88695,-2.75793,2.74007,-3.61292,3.60948
661716,-2.22168,2.18024,-2.35274,2.32044,-2.55281,2.97516,-3.08185,3.77846,-0.774696,1.27145,-1.55913,1.954,-2.34652,2.72916,-3.13522,3.54525,-0.864564,1.04996,-1.5329,1.86259,-2.2722,2.69527,-3.04989,3.53482
661715,-2.24493,1.87379,-2.37075,2.50509,-2.82268,3.41324,-3.65375,4.36937,-0.775306,1.39642,-1.6244,2.30479,-2.49603,3.278,-3.38054,4.26602,-1.03655,1.34899,-1.83973,2.25391,-2.70145,3.22533,-3.57994,4.21217
661710,-2.39869,1.65845,-2.5677,2.21871,-2.95193,2.99804,-3.43771,3.88916,-0.820403,1.26489,-1.65022,2.04303,-2.48337,2.93054,-3.31806,3.83972,-0.84075,1.19866,-1.52316,2.10797,-2.3154,3.02601,-3.14039,3.94667
661705,-2.26302,1.97278,-2.38333,2.55155,-2.81631,3.38431,-3.6877,4.29513,-0.829045,1.4345,-1.7165,2.31221,-2.62974,3.24781,-3.55434,4.20141,-1.02242,1.16573,-1.89036,2.09403,-2.80318,3.04691,-3.72933,4.00875
661704,-2.29363,1.99694,-2.41829,2.41824,-2.66741,2.97686,-3.06759,3.59821,-0.763324,1.22483,-1.52746,1.83636,-2.29188,2.52161,-3.05644,3.24772,-0.863023,1.09768,-1.52102,1.8732,-2.19436,2.65187,-2.87433,3.43214
661701,-2.39868,1.97102,-2.52659,2.44243,-2.76685,3.17264,-3.29259,4.03102,-0.813431,1.28076,-1.63828,2.07193,-2.46686,2.95815,-3.29712,3.86611,-0.859998,1.16772,-1.55859,2.06589,-2.34118,2.98051,-3.15641,3.89964
661696,-2.30989,1.98506,-2.5585,2.63755,-2.93535,3.39775,-3.40312,4.19113,-0.649512,1.37231,-1.34682,2.09322,-2.07578,2.89095,-2.81986,3.71281,-0.977994,1.03564,-1.56191,1.84602,-2.28019,2.67456,-3.0251,3.50996
661692,-1.46553,1.55431,-1.832,2.15851,-2.44224,2.92855,-3.14898,3.74661,-0.7855,1.27964,-1.5794,1.99414,-2.37656,2.79857,-3.17529,3.63247,-0.868304,1.11476,-1.54045,1.94211,-2.24068,2.78447,-3.00694,3.63367
661687,-2.40417,1.60721,-2.53927,2.34563,-2.86481,3.19814,-3.63903,4.08577,-0.800608,1.37012,-1.64241,2.18545,-2.50674,3.07548,-3.38086,3.98756,-1.03893,1.06653,-1.8381,1.95525,-2.69145,2.87115,-3.56217,3.79494
661685,-1.46546,1.55469,-1.84767,2.15883,-2.47988,2.92873,-3.18575,3.74664,-0.7855,1.28033,-1.5794,1.99606,-2.37656,2.80093,-3.17529,3.63489,-0.870966,1.11483,-1.54692,1.94194,-2.26102,2.78407,-3.00694,3.63308
661684,-1.63199,1.65548,-2.14262,2.33843,-2.86891,3.16228,-3.69819,4.03807,-0.784784,1.37758,-1.64515,2.21012,-2.53045,3.1075,-3.42533,4.02317,-1.09736,1.13024,-1.84793,2.01784,-2.71477,2.93101,-3.60315,3.85302
661683,-1.84478,1.33193,-2.00656,1.80298,-2.41624,2.44003,-3.00088,3.18971,-0.62558,1.22591,-1.26109,1.83908,-1.90744,2.54926,-2.56352,3.30726,-0.835666,0.94871,-1.48124,1.70405,-2.14844,2.47872,-2.8223,3.25888
661679,-2.36519,1.97709,-2.6267,2.36439,-3.0197,3.00604,-3.50237,3.84102,-0.776226,1.53917,-1.56943,2.37733,-2.37933,3.24278,-3.20405,4.12193,-1.08668,1.11886,-1.91766,1.95449,-2.76372,2.81978,-3.61693,3.70183
661677,-2.28457,1.85562,-2.41728,2.62262,-2.68496,3.46005,-3.17594,4.30752,-0.776634,2.35902,-1.58248,2.60456,-2.40044,3.15229,-3.22468,3.89758,-0.85558,1.11053,-1.53013,1.97042,-2.31611,2.83839,-3.14613,3.70936
661675,-2.39867,1.40915,-2.5301,2.22744,-2.95768,3.10973,-3.51853,4.00965,-0.798832,1.31557,-1.63314,2.12533,-2.4761,3.01478,-3.32239,3.92446,-0.748731,1.16265,-1.5641,2.05671,-2.40571,2.97558,-3.25216,3.89869
661670,-1.36742,1.98625,-1.89509,2.37826,-2.65619,2.89907,-3.48479,3.63691,-0.826805,1.21995,-1.6758,1.95408,-2.53229,2.8023,-3.39206,3.67333,-0.856471,1.14587,-1.60652,2.0125,-2.43896,2.88935,-3.28994,3.7702
661668,-2.26554,1.89978,-2.38734,2.49853,-2.68268,3.27836,-3.20585,4.10926,-0.795322,1.26907,-1.60444,2.01428,-2.41975,2.86143,-3.23824,3.7341,-0.929414,1.06373,-1.70136,1.88578,-2.51021,2.74756,-3.32574,3.62446
661667,-1.79895,1.18221,-1.9921,1.97238,-2.7788,2.82624,-3.60948,3.70059,-0.774945,1.36517,-1.60277,2.15447,-2.45199,3.00799,-3.31109,3.88338,-1.02792,1.13346,-1.80122,1.97755,-2.63255,2.85561,-3.48411,3.74265
661660,-1.80325,1.28128,-1.95602,2.08742,-2.5345,2.96461,-3.31496,3.85947,-0.757119,1.30061,-1.55412,2.08939,-2.36956,2.96531,-3.19369,3.86225,-0.932792,1.08728,-1.68061,1.97193,-2.48406,2.87351,-3.30431,3.78054
661659,-2.27232,1.89357,-2.39217,2.34543,-2.63281,2.98465,-3.1123,3.72648,-0.775245,1.26302,-1.56333,1.92175,-2.35661,2.67514,-3.15249,3.46815,-0.854538,1.06078,-1.54345,1.85246,-2.30536,2.66187,-3.08887,3.47807
661655,-2.25748,2.1768,-2.3764,2.45361,-2.62365,3.21986,-3.21846,4.0956,-0.816672,1.27438,-1.64689,2.06858,-2.48132,2.95829,-3.3176,3.86894,-0.860091,1.15071,-1.5811,2.0484,-2.39454,2.96403,-3.22361,3.88468
661653,-1.48257,1.5089,-1.85568,2.07191,-2.44454,2.76266,-3.15267,3.52845,-0.762479,1.27378,-1.53816,1.96387,-2.31874,2.73385,-3.1018,3.53355,-0.865082,1.09542,-1.54613,1.88116,-2.27219,2.68877,-3.02602,3.50493
661652,-1.62605,2.08718,-1.93146,2.49276,-2.4723,3.09805,-3.18487,3.84717,-0.77472,1.29546,-1.56224,2.0133,-2.35521,2.82688,-3.15098,3.67194,-0.867098,1.11449,-1.55547,1.9477,-2.3054,2.80229,-3.08359,3.66398
661649,-2.36535,1.76294,-2.48412,2.21852,-2.72,2.81466,-3.33555,3.54515,-0.77163,1.43963,-1.54817,2.17357,-2.32637,2.97021,-3.10531,3.78916,-0.875152,1.07338,-1.56667,1.87256,-2.28604,2.69443,-3.0146,3.52804
661647,-2.26396,1.94377,-2.38506,2.55327,-2.81585,3.44604,-3.64026,4.39628,-0.775264,1.39526,-1.62409,2.30238,-2.49526,3.27457,-3.37937,4.26159,-1.0364,1.34904,-1.83858,2.25359,-2.69945,3.22429,-3.57733,4.21028
661642,-2.22737,1.59617,-2.36905,2.30355,-2.8023,3.12706,-3.62808,3.99701,-0.809355,1.37338,-1.66156,2.1825,-2.5328,3.05891,-3.41313,3.95736,-1.04415,0.964275,-1.86666,1.85892,-2.74033,2.77055,-3.62563,3.68673
661641,-2.2738,1.99598,-2.39425,2.4127,-2.63776,2.96506,-3.03266,3.57774,-0.513176,1.22567,-1.13697,1.83463,-1.79322,2.50362,-2.46131,3.19046,-0.859426,0.77532,-1.51743,1.36153,-2.19105,2.03988,-2.86899,2.73454
661633,-2.39599,1.53167,-2.5233,2.08189,-2.7597,2.85386,-3.21547,3.673,-0.781527,1.22249,-1.57961,1.89669,-2.38332,2.69496,-3.1896,3.52436,-0.840525,1.12233,-1.55181,1.92318,-2.32232,2.75572,-3.11173,3.59553
661631,-1.62072,1.65346,-2.19221,2.41954,-3.00938,3.33716,-3.89989,4.29721,-0.822995,1.43486,-1.7402,2.35083,-2.68267,3.32536,-3.63419,4.31541,-1.07736,1.19945,-1.90537,2.16701,-2.83735,3.15549,-3.78575,4.15125
661629,-2.39088,1.5798,-2.51747,2.31762,-2.82105,3.2108,-3.62665,4.14082,-0.795961,1.36574,-1.64937,2.23935,-2.52239,3.17816,-3.40323,4.13297,-0.926758,1.35332,-1.74253,2.21948,-2.60924,3.15466,-3.48856,4.10751
661623,-2.39193,1.64001,-2.5184,2.23031,-2.75525,2.95407,-3.22183,3.75095,-0.772784,1.29362,-1.55318,2.00699,-2.33658,2.81345,-3.1216,3.65119,-0.86745,1.1072,-1.5791,1.92743,-2.3372,2.77191,-3.11166,3.62486
661617,-2.24468,1.5665,-2.51269,2.32987,-2.96644,3.18554,-3.5831,4.07406,-0.79776,1.30588,-1.62114,2.11698,-2.45406,3.01137,-3.29149,3.92592,-0.84256,1.15969,-1.59194,2.06181,-2.40462,2.98079,-3.23573,3.90531
661616,-2.24491,1.99242,-2.37103,2.55484,-2.63575,3.24662,-3.13259,3.99255,-0.775618,1.25677,-1.56474,1.95405,-2.35939,2.74058,-3.15682,3.55534,-0.875376,1.0648,-1.61516,1.86506,-2.38146,2.68545,-3.15753,3.51408
661615,-1.82253,1.59889,-2.24027,2.36268,-2.90772,3.2527,-3.70798,4.17354,-0.858149,2.33471,-1.75892,2.46871,-2.67155,3.08154,-3.58889,4.00906,-0.959271,1.12791,-1.81191,2.04823,-2.71495,2.99105,-3.62906,3.94003
661613,-1.52374,1.50273,-1.89353,1.98062,-2.39461,2.61134,-2.96576,3.35201,-0.533105,1.41609,-1.145,2.12174,-1.7996,2.88782,-2.46815,3.67264,-0.924999,0.897027,-1.55395,1.69343,-2.21072,2.4942,-2.87544,3.29621
661607,-1.62795,1.42351,-1.91302,1.89912,-2.43312,2.60381,-3.13314,3.38859,-0.76186,1.21636,-1.53693,1.84153,-2.31677,2.58276,-3.09885,3.3652,-0.844132,1.04964,-1.53718,1.80486,-2.28993,2.59352,-3.06054,3.39129
661605,-1.56179,1.17884,-1.9932,1.96996,-2.77962,2.82415,-3.61022,3.69867,-0.774953,1.36504,-1.60279,2.15414,-2.45202,3.00754,-3.31112,3.88286,-1.02792,1.13559,-1.80121,1.97913,-2.63253,2.85707,-3.48407,3.74405
661601,-1.62816,1.655,-2.09424,2.33173,-2.85628,3.18244,-3.69733,4.08971,-0.856099,1.45846,-1.74218,2.25791,-2.64239,3.14976,-3.54977,4.07401,-1.05777,1.19543,-1.84304,2.11763,-2.70984,3.05572,-3.60435,4.00045
661600,-2.39865,1.29394,-2.52656,2.06662,-2.7689,2.95343,-3.31896,3.85587,-0.820402,1.23014,-1.65022,2.01823,-2.48337,2.90519,-3.31806,3.81111,-0.83328,1.19675,-1.52176,2.10247,-2.31538,3.0164,-3.1404,3.93271
661597,-2.28378,1.86949,-2.40844,2.41869,-2.76575,3.22198,-3.5608,4.07972,-0.797936,1.36639,-1.61912,2.15946,-2.4568,3.02118,-3.30502,3.90779,-1.03836,1.06485,-1.83861,1.89894,-2.68554,2.78171,-3.54366,3.68088
661593,-2.24493,1.87376,-2.37074,2.5047,-2.82279,3.41275,-3.6539,4.36886,-0.775308,1.39607,-1.62441,2.30435,-2.49604,3.27756,-3.38055,4.26558,-1.03654,1.34914,-1.83971,2.25428,-2.70141,3.22581,-3.5799,4.21269
661587,-2.40042,1.33811,-2.52951,1.88043,-2.77446,2.64451,-3.24114,3.4412,-0.778376,1.22627,-1.56256,1.83631,-2.34865,2.55494,-3.1356,3.33936,-0.875365,1.06009,-1.53074,1.84553,-2.25625,2.64623,-3.01842,3.45284
661586,-2.39832,1.36974,-2.52573,2.08951,-2.76975,2.95484,-3.38461,3.84143,-0.785461,1.34706,-1.60104,2.15052,-2.42529,3.02429,-3.25311,3.91873,-0.92022,1.31224,-1.47818,2.14653,-2.29845,3.03924,-3.12531,3.94386
661585,-1.50934,1.63167,-1.8821,2.15417,-2.40051,2.92334,-3.07493,3.73844,-0.7855,1.28394,-1.5794,1.99576,-2.37656,2.79419,-3.17529,3.6225,-0.865283,1.11285,-1.53931,1.93664,-2.2304,2.77495,-3.00694,3.62001
661584,-2.25738,2.14347,-2.37598,2.47746,-2.62331,3.15199,-3.25352,3.98646,-0.809528,1.28509,-1.62767,2.05994,-2.44884,2.93668,-3.27145,3.83636,-0.845513,1.17713,-1.54342,2.07101,-2.30387,2.97801,-3.0979,3.88933
661583,-2.24476,1.87385,-2.37047,2.32929,-2.62268,3.01247,-3.10428,3.80629,-0.709792,1.58055,-1.43993,2.33618,-2.18131,3.12907,-2.92955,3.94768,-0.82019,1.01357,-1.50594,1.86645,-2.24917,2.73495,-3.0042,3.60761
661582,-2.39842,2.10608,-2.66724,2.53376,-3.07358,3.15638,-3.57238,3.88354,-0.686115,1.44192,-1.39467,2.15948,-2.11474,2.92425,-2.84102,3.71257,-0.828418,1.04172,-1.49166,1.86385,-2.19918,2.6979,-2.92184,3.53563
661579,-1.57177,1.41089,-1.90466,2.05155,-2.6651,2.89819,-3.50086,3.78196,-0.817908,1.34056,-1.66506,2.12434,-2.52407,2.98506,-3.3887,3.87034,-0.917258,1.12886,-1.69302,2.00377,-2.53312,2.89651,-3.39121,3.79614
661578,-2.35488,1.74006,-2.61217,2.50887,-2.99876,3.38221,-3.66293,4.29699,-0.864429,2.33464,-1.77151,2.46635,-2.69095,3.10786,-3.61532,4.04857,-0.951451,1.15591,-1.80878,2.09048,-2.71805,3.04286,-3.63893,4.00117
661573,-1.42629,1.75337,-2.05678,2.1206,-2.84603,2.64614,-3.65102,3.32726,-0.456277,1.50592,-1.1113,2.3134,-1.91124,3.14065,-2.72541,3.97457,-1.07198,0.807606,-1.88011,1.56256,-2.6981,2.38223,-3.51931,3.21484
661572,-2.39868,1.56725,-2.52705,2.33296,-2.96654,3.19112,-3.58315,4.08182,-0.79815,1.30653,-1.62162,2.119,-2.45454,3.01485,-3.29196,3.93083,-0.842773,1.15656,-1.59296,2.06094,-2.40544,2.9817,-3.23637,3.90783
661571,-2.38143,1.55291,-2.50459,2.23306,-2.72753,2.98659,-3.15294,3.77089,-0.777359,1.21798,-1.5669,1.89237,-2.36022,2.6663,-3.15523,3.46984,-0.819024,1.10387,-1.52706,1.86531,-2.30742,2.67315,-3.09626,3.49156
661564,-2.39397,1.78467,-2.66303,2.46308,-3.07046,3.23656,-3.57173,4.04707,-0.719793,1.26309,-1.47768,2.01733,-2.24889,2.85651,-3.02592,3.7155,-0.968826,1.0493,-1.65762,1.87745,-2.4272,2.72885,-3.20606,3.59007
661549,-2.27897,1.97104,-2.40137,2.44007,-2.649,3.15499,-3.26417,4.00015,-0.814339,1.27468,-1.64026,2.06163,-2.46979,2.94545,-3.30094,3.85101,-0.845581,1.1978,-1.54468,2.08959,-2.31189,3.00064,-3.11682,3.91658
661545,-2.31619,1.74084,-2.56661,2.28033,-2.94895,3.04905,-3.4296,3.92889,-0.790317,1.531,-1.6124,2.30906,-2.44294,3.1643,-3.27687,4.05313,-0.846964,1.11354,-1.55627,2.01153,-2.36524,2.9285,-3.1962,3.84983
661538,-2.36493,1.68275,-2.48862,2.29848,-2.85889,3.0724,-3.50147,3.89707,-0.754404,1.38091,-1.51482,2.19419,-2.27733,3.05733,-3.07818,3.9342,-1.03054,1.08531,-1.80469,1.91217,-2.62616,2.78069,-3.4609,3.65975
661534,-1.56875,1.46642,-2.12231,2.18936,-2.87601,3.0529,-3.70724,3.9628,-0.793575,1.47887,-1.64723,2.32422,-2.5246,3.23656,-3.41163,4.16886,-0.965886,1.11363,-1.79242,2.02447,-2.66749,2.96133,-3.55516,3.90589
661533,-1.79892,1.34169,-1.94785,1.88445,-2.40963,2.62143,-3.16521,3.42863,-0.787409,1.22654,-1.575,1.84912,-2.36269,2.5982,-3.15044,3.41038,-0.854895,1.12487,-1.50896,1.94235,-2.19456,2.76891,-2.92841,3.59989
661532,-2.25749,2.17684,-2.37643,2.45493,-2.62369,3.22311,-3.21846,4.10001,-0.816672,1.27691,-1.64689,2.07259,-2.48132,2.96329,-3.3176,3.87493,-0.860116,1.15082,-1.58111,2.04927,-2.39455,2.96582,-3.22361,3.88748
661530,-1.51311,1.20384,-2.02315,1.89914,-2.78648,2.70093,-3.57587,3.53076,-0.76887,1.42409,-1.54465,2.16911,-2.32343,2.98733,-3.10378,3.82461,-1.03,1.12506,-1.78766,1.94471,-2.58487,2.78309,-3.39277,3.62888
661525,-2.43586,1.54793,-2.56226,2.08586,-2.80036,2.82624,-3.3041,3.62584,-0.773997,1.31272,-1.55932,2.04172,-2.34933,2.83518,-3.14195,3.65036,-0.907032,1.06988,-1.63599,1.87437,-2.41085,2.69602,-3.19845,3.52558
661524,-1.43979,1.732,-1.98184,2.39239,-2.77594,3.19953,-3.61818,4.06365,-0.789188,1.37219,-1.64641,2.19183,-2.52703,3.07906,-3.41705,3.98605,-1.02927,1.11392,-1.82161,2.00539,-2.68485,2.91571,-3.56924,3.83286
661522,-2.39868,1.97101,-2.5266,2.44199,-2.76686,3.17147,-3.29267,4.02995,-0.813433,1.2729,-1.63828,2.06399,-2.46686,2.95134,-3.29712,3.86007,-0.845704,1.16767,-1.55277,2.06803,-2.33924,2.98323,-3.15547,3.9028
661520,-2.25763,1.881,-2.38437,2.56412,-2.90625,3.42829,-3.74957,4.34513,-0.717682,1.4716,-1.59138,2.38508,-2.49959,3.34308,-3.41891,4.31322,-1.02706,1.3077,-1.8919,2.17998,-2.7981,3.12618,-3.71639,4.0907
661518,-2.34046,2.16624,-2.60953,2.50059,-3.06772,3.31541,-3.73136,4.24796,-0.860507,1.32868,-1.75838,2.17484,-2.66683,3.10713,-3.5795,4.05959,-0.890916,1.18675,-1.7473,2.12772,-2.64949,3.08613,-3.56086,4.04934
661513,-2.24485,1.87052,-2.37068,2.31591,-2.62437,2.97845,-3.23835,3.75776,-0.775289,1.45494,-1.56348,2.21506,-2.35688,3.03252,-3.15287,3.87308,-0.84218,1.27115,-1.54055,2.05322,-2.30465,2.90309,-3.08857,3.76712
661512,-1.82247,1.48241,-2.0052,1.98274,-2.57472,2.7386,-3.24633,3.56916,-0.773358,1.45586,-1.55817,2.21568,-2.34807,3.02945,-3.1407,3.8637,-0.838634,1.27916,-1.49318,2.05266,-2.21794,2.89168,-2.98976,3.74486
661509,-1.51296,1.2245,-2.02315,1.88583,-2.78647,2.63594,-3.57586,3.41941,-0.557869,1.42474,-1.3139,2.16412,-2.10878,2.97247,-2.91514,3.79738,-1.03,1.069,-1.78766,1.80228,-2.58486,2.60316,-3.39276,3.41889
661505,-2.39866,1.48672,-2.5265,2.02649,-2.76243,2.75196,-3.25285,3.55439,-0.763526,1.28469,-1.53998,1.98793,-2.32397,2.76713,-3.11145,3.57496,-0.870977,1.10141,-1.59363,1.89221,-2.35552,2.70024,-3.13289,3.52035
661503,-2.39877,1.69036,-2.52686,2.32501,-2.8349,3.09921,-3.49636,3.9251,-0.770265,1.38072,-1.5456,2.19425,-2.32264,3.05859,-3.10081,3.93729,-1.03059,1.08651,-1.80503,1.92363,-2.62671,2.79377,-3.4615,3.67547
661501,-2.24697,1.63376,-2.38584,2.32531,-2.76789,3.15866,-3.56237,4.02777,-0.799326,1.36604,-1.62189,2.15862,-2.46031,3.02053,-3.30885,3.908,-1.03836,1.06479,-1.83877,1.89974,-2.68597,2.78422,-3.54433,3.68516
